business_id,name,city,state,stars,text,date,sentiment,sentiment_score
GBTPC53ZrG1ZBY3DT8Mbcw,Luke,New Orleans,LA,3,"While this is technically a German'ish restaurant, it has a lot of options and really seems more rustic French to me.  It's a good choice for a ""nice"" lunch downtown.  The daily specials are usually good.  All of the sandwiches I've tried are great with Croque-monsieur being my favorite.  The brunch is good too but if I'm downtown for brunch I want to go somewhere with live jazz.",2014-02-05,POSITIVE,0.9991312623023987
MAad69FdL2Y-kSDF6SkZ3A,Sushipop,Metairie,LA,5,I love this place. I always get the bento box and I love it. Food is awesome and the staff is very friendly. Great selection of drinks and cool sushi items as well. This is my new favorite lunch spot.,2016-02-25,POSITIVE,0.999881386756897
-ikBycdroyTLDBHR9aC3HA,Sukho Thai,Nashville,TN,1,"The food was good and the atmosphere was great.  I really wanted to like Sukho Thai, but the service was absolutely horrible.  The woman working there seemed genuinely angry that we would dare eat at her restaurant.  The dessert was good too, but if you order some, prepare for the wrath of the hostess.  It seemed to make her furious that not only did we eat dinner there, but we were also deliberately wasting even more of her time by being so inconsiderate as to order a dessert as well.",2012-03-01,NEGATIVE,0.997657299041748
V6Om7YZhlRQRU7WfuxHq8Q,Beck's Cajun Cafe,Philadelphia,PA,4,"I'll keep this one short and sweet, the Muffaletta  was one of the best sandwiches I've ever had. The meat and cheese was fresh and delicious, it was topped with an amazing olive salad, and the roll was to die for. I'll be forcing this place on my parents next time they come into town.",2010-03-15,POSITIVE,0.9997721314430237
hS6KNGCQVTYUdLb2edt58g,Steamboat Natchez,New Orleans,LA,4,The best thing about this is the jazz band. They are AMAZING and super entertaining. The boat is nice and the views of the city are exceptional. Its a relaxing ride. We didn't have the dinner so no idea how good that is.,2013-07-19,POSITIVE,0.999816358089447
sIAkisIQNKwDTxBBfGRnJA,White Fleet Rollins Cab,New Orleans,LA,1,"I'm tired of cabs at the airport strong-arming me into taking a shared cab. I'm a local, and I want to go HOME when I come HOME. I don't want to sit through 4 other stops downtown ""on the way"" to Bywater. I want to go to my HOUSE - not to mention that I don't want to pay the same amount of money for a ride that takes 1 hour!

And after the fight I got into with cab #1810, White Fleet, I will NEVER call this cab company (United is always kind), and I will always stand up for my legal right to have a cab take me where I want to go.",2012-11-09,POSITIVE,0.9785122275352478
5NSA0-aOjOVQWJYIr8hA-Q,Dots Diner - by Central,Jefferson,LA,5,"Stopped off at Dot's when I spotted it as I passed by from dropping Max off at the Ark Vet Clinic. Small diner, some might even call it a hole in the wall. But what they lack in tables, fancy napkins or stuffed shirt waiters, they make up for with a friendly staff who always seem to be in motion and you can watch your order being prepared on the flat top while chatting with the cook. Even the other patrons will chat with a total stranger! Had the meat lovers 3 egg omelet with a side of bacon, grits and toast. Also had OJ and coffee with free refills on the coffee. Definitely worth stopping in of you are in the area!",2015-07-07,POSITIVE,0.9687990546226501
GdPuJOLseQ5fusebEnvSXw,Venus Spa,Metairie,LA,5,"Liz cuts my hair and she's always SO AWESOME. She knows what's good for your hair and she knows exactly what you want, or better. She's so friendly and funny! This place has just been totally renovated about a few weeks ago and it looks awesome!!!!! 

Now when it comes to the other services, I've never tried yet, so this review is for Liz and her hair services here!",2015-04-02,POSITIVE,0.9998006224632263
Z42GbJnnbVMTSBCERfoPtw,Blaze Pizza,Reno,NV,1,I legit just walked into Blaze being 9pm and as soon as I got to the line I was told that they are closed. I'm not sure if this is correct as the hours online and on the front door states that they are open until 10pm daily. I also checked the website before coming into Blaze. This pizzeria is new to the area so I was actually pretty stoked to check them out and unfortunately my first experience is not what I expected. It would have been courteous for them to give me an explanation for their time change on a Tuesday night.,2018-10-03,NEGATIVE,0.9979889392852783
b7V_5q22_eTeHlYzq1bpFw,Harbor Seafood & Oyster Bar,Kenner,LA,3,Fried Bacon Wrapped Oysters. It was something different for us to try and it was good but maybe just a little too rich in fried flavor for me. The server very friendly and helpful. The Catfish was okay. The batter was very light. It seems to be a good lunch spot as it became pretty busy. We stopped by here right as they opened and we made it in time to the airport to catch our flight home.,2015-01-08,POSITIVE,0.997740626335144
pym7c6ZFEtmoH16xN2ApBg,Katie's Restaurant & Bar,New Orleans,LA,5,"There are few things that get you excited about a meal like the smell of the smoker outside Katie's on Iberville as you walk in the front door. It's hard to not run to the door when it hits you. We went a couple weeks back for a laid-back dinner-for-two.

We started with a dozen char-grilled oysters. Chef Scott has this dish down, with just the right amount of butter and cheese on the oysters, along with tasty french bread slices for dippin'.

Softshells were running good that visit, so I had the special: softshell crab over fettucini pasta, topped with a creamy crawfish sauce. It's one of those wicked-overkill dishes that you just can't pass up. Eat the crab, nibble at the pasta, bring the rest home for a great pasta leftover if you don't want to overindulge.

My wife did the build-your-own pasta--Chef Scott's comments on why this is on his menu inspired a separate blog post I'll do later this week. She got rigatoni with chicken in a creamy alfredo sauce. The chicken was grilled nicely and the sauce subtely seasoned for a good match.

We usually let Chef surprise us for dessert, and he rarely steers us wrong. This time it was ""Red Velvet Elvis"" cake...deadly!

Drinks-I had a couple of Abita Ambers, wife had a couple of glasses of the house Pinot Grigio. A great meal on a lovely spring evening!",2012-06-04,NEGATIVE,0.9200077056884766
iDtIMWJVIGYspg5JvJKaOw,Mad Mex - Wynnewood,Wynnewood,PA,1,"The food is fine and the drink menu is better.
Lots of filler in the burritos - rice and beans.

Now...I just saw one of the kitchen workers use the bathroom and walk immediately back to the kitchen without washing his hands. 

Enjoy the E. coli burrito! I hear it'll run right through you!",2018-05-09,POSITIVE,0.9847879409790039
EneM1oBFxncaR1nQCD3gYA,Heads & Tails Beauty Boutique,Philadelphia,PA,3,"I went for a brazilian here. It was definitely a swift wax but I felt like she was pretty lackadaisical and didn't really make it a point to hold my skin taut making it a little more painful than necessary. She also missed a few spots and double dipped. This is officially my backup place for when I can't get an appointment at Rescue Spa, otherwise I will not be returning.",2014-11-13,NEGATIVE,0.9996782541275024
c6GTImF01z981_BNJIye2g,Chef JJ's Back Yard,Indianapolis,IN,3,"We went to the Eggfest and we were impressed by what you could do with a Big Green Egg.  However, I feel that they could offer more shade especially for families with small children.  It was so hot we were really limited by the heat (the event is in a parking lot that has black paving so it intensified the heat).  

The food was good.  Not amazing.  Just good.  There were so many choices to appease everyone.  

I would really advise them to relocate their event to a shadier location or have another large tent in the middle to help families out that do not want to be blasted away by the loud music under the one tent that had tables in the shade.",2012-05-30,NEGATIVE,0.9944156408309937
oaboaRBUgGjbo2kfUIKDLQ,Mike's Ice Cream,Nashville,TN,4,"Freshly made ice cream... oh yes - this is the place for me!!!

Had the red velvet and the moose tracks. Red velvet was smooth and creamy with chicken of cream cheese frosting in there. Absolutely worth every calorie. The moose tracks had huge chunks of peanut butter cups in them and was super tasty and creamy as well.

We stopped in here a few times for hot chocolates and coffees and the service was very friendly every time. Really enjoyed this place and would stop in here again.",2015-11-07,POSITIVE,0.9998213648796082
tHKobCOXI4SCX9KJ_Ldcww,Johnnie Brock's Dungeon,Saint Louis,MO,5,"Holy Snicker-doodles I could spend a whole day in this place and not even be remotely finished looking around. I came in the other day to look for a costume for my niece and was pleasantly surprised at the selection of baby costumes in stock. Not only do they have costumes they have props out the wazoo, but anything you fancy to decorate your abode,car,body, etc.",2014-10-12,POSITIVE,0.9985622763633728
1_hDCN3iioFR3XnUr32ZtA,Dooners,Saint Petersburg,FL,3,"I had a great salad here.  Wipe visions of wimpy, unsatisfying fare from your mind.  It was a loaded bowl, with nothing but healthy toppings.

Really no atmosphere to speak of.  Get in, eat, get out.

Unfortunately, the dude that helped me was unpolite.  He rolled his eyes the whole time, then informed me the salad I was choosing was ""too much food"", and made fun of the fact I couldn't pronounce anything correctly.  Every time I picked a topping, he questioned me about it.  What a jerk!",2012-08-15,NEGATIVE,0.9989237189292908
